0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.1043,1141.0479,0.6215,0.3038,3.8946,20.1211,2.8691,2.4492,3.9685,2.8373,-0.7402,3.4222,5.5752,7.4548,3.3774,5.441,3.1332,3.0989,2.0121,2.3842,1.0
0.0959,834.5374,0.7303,0.1814,24.9503,14.2246,5.967,-2.6802,0.317,-1.1638,-0.5881,1.8936,11.8074,4.8435,4.0146,3.5108,1.9531,2.06,3.0585,1.9876,1.0
0.1181,845.3574,0.6962,0.1348,31.5111,-0.2994,5.5033,-1.3731,1.2205,1.6798,-1.3227,2.5486,12.9177,9.689,6.1086,7.5404,9.3869,4.584,2.6265,4.03,1.0
0.0916,701.9592,0.7868,0.1056,37.3513,8.1663,1.675,-5.329,0.2627,-1.4428,-0.1753,3.3216,10.3685,10.4711,7.7681,8.1997,3.9588,3.4431,3.9031,2.4546,1.0
0.1258,951.1349,0.6946,0.1979,21.8943,12.7062,4.6452,-6.7328,-0.2307,2.395,0.7869,3.7867,8.3839,6.2453,5.3222,6.275,4.453,3.5776,3.8499,2.3724,1.0
0.159,982.812,0.6767,0.1492,25.2637,-3.7848,-8.4581,-2.9381,6.8043,2.4218,3.6951,1.4572,11.4101,8.0458,9.7881,5.3528,5.3939,3.4875,4.7962,3.343,1.0
0.1573,1039.1243,0.5904,0.1696,21.3722,-12.5763,4.1195,-4.2886,4.1214,3.6061,-0.5558,3.4699,11.2765,13.7029,3.8426,5.1823,5.1842,5.9538,4.7471,3.0121,1.0
0.107,853.2739,0.7262,0.1484,29.9545,3.608,-0.0797,-10.4006,-0.5048,-0.0426,0.043,4.4606,10.3213,8.455,8.2199,6.0304,3.3504,4.2825,4.3718,5.6215,1.0
0.0912,774.8914,0.7495,0.1202,33.6809,2.9156,1.9437,-7.8331,-4.0161,-1.7436,-0.9041,4.3055,7.5536,7.8638,5.1023,8.0101,5.2139,4.9951,3.8085,3.443,1.0
0.0664,629.116,0.8086,0.1046,32.2759,10.8265,5.4805,-2.0862,1.3374,0.4271,-0.3946,3.134,7.0875,5.4552,3.6131,3.982,4.3734,2.1788,2.1826,3.5689,1.0
0.0549,674.9423,0.7851,0.1284,26.3816,14.9145,6.8657,0.6765,-0.7114,-1.3228,-2.7289,0.5411,5.6459,6.8671,3.2549,3.124,2.3899,2.6724,2.473,2.5532,1.0
0.0489,726.8384,0.7519,0.1488,17.7332,11.8965,5.3125,2.5095,-1.5838,2.757,1.1124,1.007,8.3561,4.642,2.4862,3.6511,3.6391,2.8282,2.4897,2.2696,1.0
0.1739,1273.9694,0.574,0.2987,9.5606,15.1154,2.8866,2.3125,-1.5754,2.1193,1.187,-0.495,13.5533,13.1978,4.318,3.3923,3.6979,4.3285,5.7095,2.2079,1.0
0.1328,958.6904,0.6643,0.1579,25.2366,6.4098,6.9323,-2.2384,-7.0616,1.4874,2.6508,-0.7877,10.0289,10.25,6.6145,6.7618,5.2042,5.1966,6.2967,3.5202,1.0
0.1081,882.2355,0.6738,0.1375,29.7788,3.3824,7.4037,-0.7921,-3.0126,1.243,0.7408,1.3823,14.9571,10.8098,6.2232,6.3167,6.8969,7.8251,4.9818,3.6025,1.0
0.1207,889.9671,0.6491,0.1078,29.6643,-3.0544,8.183,-2.8289,-6.2943,1.5014,2.477,-0.2485,8.4894,10.3517,6.9986,3.2494,8.1164,5.8894,5.1332,4.4294,1.0
0.1381,895.4966,0.6562,0.1196,33.6246,-3.5625,6.7298,-3.7858,-5.3753,-0.8763,2.2177,2.0399,13.2051,8.8403,11.669,8.3876,9.3922,5.8565,4.7908,3.1437,1.0
0.137,937.001,0.6252,0.1268,26.0622,-3.7204,6.418,-1.658,-5.8799,-0.536,4.5166,0.8683,8.9174,11.8695,5.2356,7.5701,8.5636,5.4725,4.3489,4.0724,1.0
0.1435,932.078,0.6411,0.1312,24.5476,-2.6794,6.7762,-4.345,-6.8855,1.3517,4.8915,0.544,10.2911,10.8559,5.9463,5.6732,7.2732,4.9044,4.3467,3.9789,1.0
0.0626,735.7032,0.7547,0.1453,23.3339,9.063,0.5996,1.1887,2.4877,0.1933,2.4037,5.4042,10.2377,3.3608,5.1264,3.5457,3.0327,2.9354,3.8464,2.5158,1.0
0.0911,1044.5192,0.6515,0.2563,13.4143,12.0379,-1.5335,0.4678,4.3211,0.9527,1.4837,2.0443,15.1833,5.3853,8.2513,3.0859,4.5025,3.2432,3.4134,2.2756,1.0
0.0891,1027.6012,0.643,0.2614,8.5398,14.149,4.8046,-0.5725,2.2749,4.2996,0.1921,0.9628,12.1916,3.7745,4.4436,4.0983,3.1858,2.461,2.6673,2.2459,1.0
0.1447,1148.0009,0.6026,0.2727,9.2455,12.9282,3.6845,0.1981,-2.1137,4.7143,-0.9323,2.0081,10.5603,8.1553,4.19,5.0046,5.4883,4.8918,2.8728,2.3114,1.0
0.1121,991.1452,0.6467,0.2114,16.587,11.7166,8.5689,-7.2347,-5.941,2.9657,-0.7986,3.2218,10.0791,8.1334,6.2279,7.9002,7.7627,2.8769,3.2359,3.9913,1.0
0.1235,1075.8893,0.6448,0.2718,17.989,16.0407,2.9139,-17.3146,0.4949,-1.8254,-1.5566,4.5131,4.8462,6.895,4.4131,10.7044,4.4159,3.9923,1.859,2.7577,1.0
0.0868,776.6482,0.7636,0.1183,33.5106,4.0781,-4.734,-5.8737,1.4458,-1.7881,-2.5727,7.2785,6.661,5.6505,7.2015,3.4824,3.7103,4.1742,3.7303,5.0825,1.0
0.1337,921.2012,0.6948,0.2044,25.4781,12.0975,7.5931,-11.4862,1.3278,-0.5547,1.0442,4.5583,7.0517,9.3909,4.4391,5.0555,4.5625,3.5693,5.0389,3.09,1.0
0.2058,1205.6659,0.5144,0.2094,14.3147,-11.6179,-0.3408,-2.6054,1.5098,0.9225,-1.9492,3.626,15.6457,9.7162,8.0571,7.0165,7.3988,5.6466,4.9992,4.1864,1.0
0.197,1247.8929,0.5588,0.3223,9.2007,13.8864,6.2116,-7.0892,0.1767,4.2693,-0.0004,5.7096,12.2898,10.7352,5.6825,7.9753,4.8826,4.0122,2.6185,3.8856,1.0
0.0707,838.8199,0.7123,0.1885,16.7965,14.3873,6.7118,-1.3348,1.2894,2.5087,1.0339,5.0384,6.3611,7.5674,3.5395,5.4189,2.3914,2.7474,2.5853,2.73,1.0
0.1413,1179.5841,0.5829,0.2891,10.7309,6.2934,0.0149,-3.614,2.5574,1.2707,1.3051,1.3244,15.152,8.9988,6.1897,4.1196,3.7761,5.1523,3.3691,2.2226,1.0
0.1275,853.6022,0.7002,0.1559,25.2064,3.766,3.9193,-3.209,-4.1108,0.9911,0.7292,6.2658,12.0826,9.3835,4.5644,3.8177,4.0957,3.0607,5.3451,2.9784,1.0
0.1179,866.1685,0.7092,0.1523,27.3104,6.1681,3.8515,-4.9657,-4.3696,2.6243,-0.3786,5.1476,11.8409,8.7492,6.8706,5.9807,4.5401,3.6315,3.4575,3.3885,1.0
0.1096,958.8444,0.6802,0.2118,23.553,14.3996,4.8493,-8.0935,1.0477,0.4916,0.15,4.8174,10.7316,14.805,5.3021,6.3717,3.2738,3.6839,3.0685,3.0031,1.0
0.2113,1221.4552,0.6147,0.318,16.3299,25.0673,3.7961,-6.1139,1.7032,-0.0475,-2.2794,3.914,16.3966,6.2973,3.0189,4.4747,2.9876,2.9587,2.6304,2.6916,1.0
0.1253,949.2649,0.7056,0.1956,24.2535,15.264,5.2614,-7.8076,-3.2524,-0.0117,-2.565,1.9371,7.5248,8.8167,5.2849,5.4908,3.3056,4.7524,3.2487,3.2557,1.0
0.0972,836.1149,0.7156,0.1435,28.4743,9.9699,10.9318,-7.6115,-5.9313,3.3718,1.7422,3.1554,4.9931,7.0953,5.2344,5.1841,3.8999,3.1191,2.9259,2.0248,1.0
0.1608,1066.848,0.5852,0.1657,24.2619,-10.3258,1.7515,-3.9613,2.9552,3.2744,-0.3965,6.1097,8.4607,11.3517,7.1973,7.0071,7.2118,5.1043,2.6647,3.2206,1.0
0.2257,1263.5956,0.5155,0.2864,13.9245,3.6263,8.4527,-10.8372,-1.0099,3.788,-1.1394,6.0798,15.0012,9.8521,6.4742,7.086,5.2526,5.2773,4.3886,4.5901,1.0
0.1429,1000.3737,0.6528,0.2082,21.6076,11.92,10.255,-7.2617,-5.7321,3.2168,-0.2017,4.8495,10.4858,9.7719,5.955,8.526,5.903,2.7776,4.4069,3.3841,1.0
0.0934,933.1019,0.6839,0.2301,10.1417,14.1578,3.0976,1.1257,1.4825,2.1366,0.7617,2.0749,10.9293,5.1748,3.3395,2.316,2.9585,2.1494,2.9375,1.8728,1.0
0.0741,729.2488,0.771,0.1405,23.1361,11.4282,0.8552,-0.0362,-0.3112,4.1414,1.1745,3.8757,12.4695,6.4541,5.7427,3.7689,2.4341,3.2166,2.3015,2.1679,1.0
0.0939,921.4838,0.6772,0.1956,18.9431,9.3533,6.0641,-4.5613,1.1848,0.4228,2.2007,4.457,11.9255,13.7032,5.4444,5.7573,3.7623,3.0986,2.7346,3.4097,1.0
0.0998,864.1896,0.7185,0.1671,30.5653,13.0666,6.4657,-4.2395,-1.4123,-2.6007,-1.4234,2.8731,12.0421,11.5193,9.07,6.5433,4.6573,3.9242,5.7806,3.7463,1.0
0.1288,989.1712,0.6225,0.1942,20.0572,2.4352,5.6918,-8.4899,-5.1115,2.7295,3.9123,5.817,10.7659,10.1533,7.2915,10.7671,5.7086,7.5023,4.2305,4.7206,1.0
0.0874,792.6645,0.7262,0.1373,24.2326,3.4648,1.7168,-2.6314,-0.5313,2.6208,3.153,3.0336,7.3247,14.0762,3.2015,3.2184,5.8542,3.2268,4.6804,3.601,1.0
0.1071,896.579,0.6793,0.1883,21.4471,7.4339,6.473,-6.1317,1.246,0.352,0.8617,5.0655,7.3679,12.9101,6.2937,5.9898,4.5726,4.5206,5.3661,3.5405,1.0
0.0931,919.8743,0.6869,0.1896,24.615,11.2606,4.7451,-8.3741,-0.0113,-4.6908,-0.4962,2.6059,9.7004,16.1267,6.5682,4.9699,4.69,4.7361,5.4665,3.4978,1.0
0.2379,1211.8694,0.4904,0.3042,6.218,-5.4128,9.8111,-7.3654,5.4599,0.1673,-2.9665,0.8948,19.0107,15.726,5.7762,5.3772,4.3594,2.8782,3.5757,3.7777,1.0
0.2482,1345.0674,0.494,0.35,11.0779,3.6048,1.9648,-14.2252,4.4604,-3.0084,-0.1533,2.7331,20.2837,13.0293,11.0488,7.3074,6.1371,6.8935,4.3212,5.1062,1.0
0.0714,695.8002,0.7315,0.0957,26.4824,0.5489,6.559,3.039,-0.8113,5.1925,2.4851,0.9204,6.2476,11.7453,4.3133,3.7838,4.9989,5.051,3.9746,3.1744,1.0
0.0547,817.3925,0.7249,0.1754,18.7182,11.9634,4.4901,0.8535,1.0713,2.1574,1.1179,2.5337,10.1671,4.3633,2.9033,2.6483,2.0844,3.114,2.1349,1.9761,1.0
0.14,1134.5944,0.6182,0.2992,5.1362,16.8489,0.2979,-0.0532,3.6715,-0.258,0.9733,2.4079,9.1974,5.2051,7.0769,3.0225,3.2143,3.5546,2.2484,2.6139,1.0
0.1104,1000.7152,0.6306,0.226,11.9771,10.0886,9.452,-0.648,2.9264,4.2319,0.8427,1.5944,8.6,9.6048,5.8697,5.6807,2.4256,4.0541,2.8283,3.1533,1.0
0.1052,870.3542,0.7013,0.2066,20.4586,15.6827,10.8785,-7.4374,3.2266,0.4106,-0.3514,4.9175,8.1944,5.3655,4.6084,5.1875,3.9783,3.3149,3.0676,2.7257,1.0
0.1266,793.1008,0.7249,0.1099,34.7692,0.2748,8.9072,-6.1044,-4.2371,1.3276,0.7558,1.7192,10.1496,8.4809,8.574,6.4356,6.3732,2.4212,3.76,2.6736,1.0
0.1426,983.473,0.6382,0.2313,18.7789,9.3316,10.1442,-5.1659,1.3838,1.306,-0.9712,1.6652,8.5952,9.1021,5.649,9.6636,4.3598,5.2517,3.1916,4.2532,1.0
0.0949,726.9694,0.7482,0.1094,28.6939,1.7074,5.1691,-0.9775,3.2318,5.1495,0.6327,1.7394,6.4885,6.3328,5.7214,2.7565,4.7236,3.0279,2.2214,3.9722,1.0
0.1026,809.584,0.728,0.1746,23.0825,12.9819,10.7684,-5.9277,3.0393,3.5156,0.5857,1.7031,7.2474,3.2375,5.9508,2.9027,3.0231,2.0637,3.9011,1.7259,1.0
0.1001,811.4675,0.7225,0.1545,27.8172,6.4767,6.8325,-7.2681,2.4633,3.7174,1.123,2.1208,11.908,8.7911,7.6112,5.4825,4.0975,3.8631,3.0557,2.1434,1.0
0.0988,749.6922,0.7386,0.1152,28.5247,2.039,5.8562,-3.4119,1.6522,1.5694,-0.3067,1.4455,7.1529,7.892,6.1701,4.5484,6.1433,4.687,3.7551,3.3142,1.0
0.0946,821.516,0.7323,0.1479,24.5416,9.7336,3.1282,-2.2501,-4.5897,1.5467,3.5664,2.2121,8.3197,6.4155,3.2806,3.7753,7.9248,3.0328,4.1716,2.415,1.0
0.1389,967.5475,0.6462,0.1549,24.745,1.0581,-1.4705,2.1676,0.0545,-0.448,-0.7656,4.3236,15.3348,16.8115,6.1545,6.8849,6.6817,5.1964,3.4111,2.6719,1.0
0.1232,949.8199,0.6284,0.1453,23.565,-0.2369,7.7388,3.0713,-8.355,1.1366,2.2988,3.2951,10.6649,9.1724,6.2149,5.6583,6.0952,5.4411,3.5775,3.1796,1.0
0.1419,1030.9006,0.6146,0.1951,19.6877,0.9304,8.4966,-4.9411,0.4231,1.4704,-0.2293,3.2357,13.5137,15.3636,9.0497,7.9548,5.8349,4.8072,2.75,3.6491,1.0
0.2288,1290.5663,0.5314,0.3557,9.2697,18.8306,11.3985,-8.6626,2.7848,-3.4124,0.6832,3.9565,19.476,13.3118,5.4263,6.1209,5.3298,5.7674,5.6336,3.5087,1.0
0.2426,1251.8883,0.5406,0.2994,15.0042,1.3088,2.3665,-11.2406,6.7105,-2.4292,0.2426,7.2115,13.8423,16.7513,10.9654,5.5123,7.1297,5.9697,3.6208,4.1577,1.0
0.1876,1198.9358,0.5563,0.3091,14.0582,10.3005,4.377,-10.7993,1.8404,-4.1703,-1.273,6.7197,12.065,11.9116,5.1562,8.0395,6.4668,7.9315,3.2987,5.9304,1.0
0.1109,862.4998,0.6986,0.1538,27.647,2.7434,4.0244,-6.862,6.1144,-1.1471,-0.9592,4.7886,10.9401,6.5629,3.9599,6.0163,4.9046,8.0744,3.7031,4.0951,1.0
0.0576,661.4783,0.7819,0.1269,22.4401,10.6802,2.1678,3.4673,5.2073,2.5537,1.9326,2.3069,6.8803,8.0596,5.2149,2.8533,2.5666,2.3079,1.9981,2.5388,1.0
0.0591,653.637,0.7996,0.1119,30.5172,11.8591,5.4204,1.5376,3.9246,0.4844,-1.3317,0.6121,4.8188,4.5468,2.5869,2.1103,2.332,3.0692,2.8742,3.16,1.0
0.1042,923.2026,0.6868,0.2017,17.7611,14.8808,6.4014,-2.426,-0.79,2.67,-0.535,2.0659,6.9723,5.4361,3.2952,5.0802,3.6983,2.9486,2.6711,1.5539,1.0
0.1339,945.8674,0.6268,0.1274,31.7896,-6.59,4.378,0.9103,-1.8656,1.993,-1.1746,5.3565,14.6505,14.1448,9.5781,8.651,8.7621,6.4047,3.2659,3.058,1.0
0.1372,940.0923,0.6246,0.1292,27.4332,-6.984,6.9732,3.4957,-0.1064,6.0427,0.2684,3.2865,10.5642,14.0586,5.2168,3.1502,4.8663,3.9798,3.4246,2.5377,1.0
0.0995,789.1771,0.7615,0.1553,28.8749,18.011,7.1714,-7.8503,-2.1384,1.6799,-1.0002,1.8265,9.2477,10.0227,4.8792,7.0343,3.7024,5.7685,3.0772,3.0004,1.0
0.2301,1297.8412,0.5517,0.316,13.9952,16.4062,5.8501,-1.8292,-1.1844,1.1976,-0.2872,2.7517,16.911,13.6389,7.1746,8.4052,4.3617,3.5832,3.0415,4.4252,1.0
0.1273,906.1324,0.6846,0.1477,27.5523,-0.2469,-0.6781,-3.5932,8.1699,-0.8672,-1.8421,3.8027,9.261,19.8613,8.8858,5.4653,7.2958,4.6142,3.8577,4.4992,1.0
0.1135,881.4251,0.713,0.1697,26.1649,8.7354,1.1081,-6.0696,-0.9354,-0.1818,-1.5401,5.4446,9.0053,9.1966,7.7572,6.9335,4.3782,3.7973,4.1577,4.7527,1.0
0.0964,782.0587,0.7326,0.1199,27.063,4.9518,4.062,-1.9804,-1.8384,1.9999,-0.7327,0.2109,9.2771,8.7944,4.7133,6.676,6.3156,5.3311,2.744,3.8862,1.0
0.0441,597.9956,0.8183,0.1068,29.7244,15.4001,5.8493,1.6868,2.2943,2.0055,0.0324,0.7877,9.2165,6.5886,2.5372,3.5833,3.112,3.3673,2.8996,2.352,1.0
0.0801,810.2992,0.7072,0.1609,20.5557,6.1575,7.8645,-0.964,0.6218,5.1539,-0.6221,2.1709,8.4177,7.1752,2.6607,2.3412,3.3211,3.3505,2.4499,1.7883,1.0
0.1192,890.2831,0.7019,0.1758,23.8397,7.8215,3.7738,-5.1513,-0.128,0.6943,-1.6308,4.8801,4.7827,4.491,5.6083,4.3202,4.5275,3.2804,2.8833,2.2146,1.0
0.1959,1089.1075,0.522,0.1637,20.9677,-7.7152,10.6908,0.6298,-5.0177,4.4747,-0.5606,3.444,16.0621,14.1273,6.6661,8.9082,9.535,8.1997,3.7911,3.08,1.0
0.2797,1404.3929,0.4927,0.324,11.8171,7.6024,3.9986,-1.0542,-0.9515,0.8311,3.272,2.4079,19.9315,10.4273,5.415,3.99,5.7558,4.0478,3.2697,2.6048,1.0
0.28,1378.3575,0.5439,0.2765,17.8297,2.3584,-2.5212,1.9027,0.0155,4.6311,1.0455,0.9508,20.4232,16.3884,8.0005,5.927,4.8163,3.0445,3.4584,2.0332,1.0
0.2686,1455.9331,0.4993,0.3567,8.8049,12.7997,4.6869,-3.3259,-3.7248,0.3753,-2.4815,1.5978,15.1611,6.5117,5.4302,6.5935,5.1927,4.8283,3.9044,3.9897,1.0
0.1347,1002.0712,0.6336,0.1947,21.0493,5.436,3.137,-0.4929,0.9136,-0.7496,0.9921,3.3249,13.2417,11.6848,6.1974,4.4304,7.5697,6.2728,3.794,4.0624,1.0
0.1361,910.3397,0.6731,0.1444,24.6608,-2.3359,4.2282,-5.373,2.3327,4.6292,-1.3686,1.5902,14.0162,14.4488,10.3425,8.6093,7.437,4.2586,3.2745,2.7967,1.0
0.2025,1318.5179,0.5452,0.3387,7.709,14.3036,2.0973,1.2538,3.8914,0.2997,2.136,1.0466,13.3478,7.4463,4.2124,3.4731,3.968,3.8894,3.6586,3.8505,1.0
0.2126,1445.4165,0.4834,0.3974,3.5999,8.3788,-1.0918,-7.4931,3.0144,-0.0776,-2.1186,3.9014,17.403,5.4986,6.5559,4.6031,4.1282,2.9306,4.7399,2.7221,1.0
0.1239,970.085,0.6559,0.2024,16.1814,5.5611,3.3505,-7.7015,-0.5323,1.4218,0.7228,0.427,11.796,11.5373,4.8712,5.3458,5.4168,4.9912,3.5465,2.3867,1.0
0.1066,975.4268,0.6567,0.2382,12.4982,16.1121,9.4559,-2.0249,0.4828,1.4378,-1.5642,2.4108,7.2618,4.6339,4.6815,3.462,3.779,2.1158,2.3136,2.4877,1.0
0.1642,1169.3069,0.6055,0.3234,6.0303,21.1814,5.6437,-1.8521,5.8071,-1.2679,-0.8087,1.5963,9.4622,9.073,3.5055,3.7651,3.4678,5.0483,3.7442,1.9959,1.0
0.1898,1187.507,0.5788,0.2722,11.5791,14.2448,6.8579,-4.7972,-5.3324,1.7473,0.5659,0.4736,12.6459,9.1391,3.9594,5.1038,7.8451,3.3717,4.1799,2.3159,1.0
0.0848,829.8811,0.7333,0.1769,24.1768,17.2014,7.3856,-2.1325,-0.0912,-0.4689,-2.993,3.5158,7.0534,7.2571,2.9621,4.6434,4.1188,3.4233,6.1241,3.5282,1.0
0.1442,949.4954,0.672,0.1719,27.3715,4.3375,1.8352,-1.6741,1.5288,0.0272,1.7475,4.2602,7.5944,8.4732,9.3517,5.3695,5.4762,3.943,2.6632,4.223,1.0
0.0785,692.0524,0.7571,0.1178,27.3819,7.6861,9.2413,0.8032,1.6501,1.838,2.7707,2.6234,4.9588,7.0856,2.5588,3.9586,3.0072,3.274,3.1252,2.5514,1.0
0.115,844.7838,0.6983,0.1573,23.3817,6.3564,9.5235,-0.7274,2.7537,2.7169,0.7265,1.1913,4.8287,5.6682,2.8614,4.7703,4.0908,2.1161,3.7934,2.58,1.0
0.1283,947.8882,0.6556,0.2193,18.7035,11.4838,11.9755,-6.402,4.7639,2.1577,1.0919,2.4465,8.7151,8.7781,3.9779,7.2386,3.8849,3.8037,3.5114,2.9686,1.0
0.2884,1373.9514,0.4355,0.3512,4.9599,1.2641,13.2605,-3.8224,6.6122,5.1838,-2.366,1.0593,17.9548,8.8808,4.2128,4.791,7.1126,4.5585,2.5666,2.9433,1.0
0.1418,1052.1115,0.6221,0.2675,17.6015,15.5648,11.4051,-7.3079,5.0496,-0.0619,-3.1084,2.6691,8.048,6.1834,2.9769,4.9492,4.144,3.8046,3.0523,2.6583,1.0
0.088,848.7193,0.7294,0.1782,25.425,13.757,4.207,-1.6621,0.5749,0.3187,-1.0969,2.7855,14.4693,8.1129,3.4193,3.0477,3.4966,2.5123,3.36,2.6634,1.0
0.1283,990.0352,0.6246,0.158,25.2766,-1.0218,4.2962,-2.4155,-2.7026,2.4566,-0.5789,3.9727,4.5804,14.0993,8.617,5.7642,5.156,3.9962,3.1077,4.4466,1.0
0.1253,1061.6616,0.6014,0.2192,18.6796,1.3576,8.6427,-8.0017,-0.6117,2.5498,-0.5325,4.8432,7.7947,15.8785,4.9329,7.0641,5.523,4.0368,4.4437,2.9787,1.0
0.1874,1203.022,0.5058,0.2563,9.9908,-2.8721,8.2552,-4.0708,1.9185,3.8799,-0.0502,2.2249,10.2602,10.5143,6.4484,4.7685,4.0306,5.7842,3.3069,3.2696,1.0
0.1368,1129.6957,0.5574,0.2036,13.6265,-0.3718,4.9257,1.2249,1.0696,5.7383,1.8341,0.2749,7.8482,16.1678,3.7052,7.1979,2.8068,3.6937,2.4761,3.2235,1.0
0.2613,1429.5248,0.4194,0.3007,6.7103,-6.5398,5.489,-3.2172,2.6502,2.8055,0.986,2.5434,15.1245,14.0672,10.3724,4.2128,3.3594,3.1736,3.1793,4.2405,1.0
0.1685,1114.8101,0.595,0.2137,19.9581,-0.2519,-3.1839,0.6078,2.3416,1.7169,2.2218,5.2086,7.5721,13.3029,4.7689,4.5649,4.2302,2.478,3.7415,5.0627,1.0
0.1474,1050.4713,0.6185,0.2174,21.5204,6.5815,10.2894,-9.5932,-1.7756,0.3123,-0.2071,4.1245,5.8028,9.187,4.8985,7.4184,3.0955,4.1744,3.0448,2.9884,1.0
0.2073,1249.9763,0.4821,0.2562,11.5665,-8.1885,7.6154,-4.7729,2.5028,4.1075,-1.293,3.1356,10.1137,15.0521,8.105,6.9222,5.7206,3.5796,3.1695,4.8206,1.0
0.2519,1381.4832,0.4844,0.3397,4.0658,5.4217,2.3455,-0.7336,2.999,1.5852,-1.3381,2.2468,7.298,6.549,5.0651,4.5838,2.143,2.2034,2.5775,2.9203,1.0
0.1056,835.5545,0.716,0.1655,25.7102,10.5143,4.4298,-2.6482,5.1581,-0.5499,-1.0207,4.5696,8.9817,13.6007,8.8873,5.1367,3.5165,2.4817,2.5658,3.4586,1.0
0.0858,806.0009,0.713,0.1083,33.256,3.154,8.8108,-3.019,-0.4379,0.3892,4.1866,2.2162,10.0054,12.5151,6.7529,4.8664,5.2593,3.6399,5.5716,3.5028,1.0
0.1235,952.491,0.6625,0.1551,27.6089,6.0605,4.4334,-3.5704,-0.3964,2.2607,2.2236,1.3862,13.7106,9.3823,7.8149,5.6789,4.3686,6.3077,4.2322,3.3878,1.0
0.1402,1143.1429,0.5942,0.21,17.3574,3.3038,-1.2217,-3.439,-2.2951,1.7245,2.846,2.1972,11.8668,8.682,6.8651,8.4493,3.5501,4.3859,4.3475,4.4669,1.0
0.171,1136.8494,0.5589,0.1993,14.7501,-3.0695,1.7794,3.3806,1.9393,3.8176,0.7741,3.1749,12.1464,16.0239,7.0604,5.5491,4.8355,3.122,3.0158,3.2325,1.0
0.1357,945.2563,0.6552,0.1798,23.5136,6.2663,9.2771,-3.0538,-1.8363,0.9925,0.798,2.4684,11.5724,7.6795,5.073,5.6772,3.0204,3.7982,3.2064,3.7839,1.0
0.0877,855.909,0.6882,0.1474,26.028,6.5534,6.335,-0.8016,1.4831,-1.5835,-0.1908,2.7066,6.967,18.5549,6.3999,6.904,4.6527,4.1765,4.5826,2.9399,1.0
0.1222,955.7371,0.6425,0.2037,19.4915,7.5289,11.4904,-4.4557,1.4193,1.7914,-2.9742,3.1971,7.9692,8.6451,7.5297,3.5666,2.7693,3.5764,2.3079,2.5446,1.0
0.0757,747.7556,0.7515,0.1453,25.8368,13.1845,6.3618,-3.2457,2.5657,0.3264,0.3537,3.8605,3.7743,10.0739,3.8697,4.0328,3.8342,3.2327,3.8378,2.8926,1.0
0.2218,1281.163,0.4963,0.2455,14.6447,0.49,9.6848,0.352,-5.1742,4.4965,-0.6165,2.0918,13.8646,13.6961,7.6822,7.1144,4.9459,4.6113,4.5668,3.0495,1.0
0.0811,827.1646,0.7154,0.1573,26.6022,8.8326,7.066,-1.9857,0.3237,3.2323,-0.0606,2.3285,7.0799,5.4295,5.4984,8.3995,3.7933,2.7738,2.7408,2.8959,1.0
0.1172,982.0262,0.6562,0.2371,19.3567,14.3942,10.5029,-9.7579,3.144,1.9321,-1.624,3.8453,7.409,4.1686,7.601,10.0078,3.5822,3.2291,2.3872,3.286,1.0
0.1711,1043.9618,0.5865,0.1956,14.7263,5.2771,7.6142,-0.3397,-1.4296,3.2436,-1.8074,1.9058,11.4194,19.0079,6.1491,5.1552,5.2508,5.4013,2.341,2.0136,1.0
0.1551,951.0364,0.6128,0.1099,29.8765,-7.8287,4.8995,1.0804,-1.5004,3.0696,1.0806,1.7472,13.3654,9.2801,9.2777,5.0572,5.7506,5.653,3.7587,3.6082,1.0
0.166,1063.908,0.5763,0.1983,20.9294,0.227,9.4665,-4.0764,-4.3957,2.0022,1.0055,3.193,14.016,12.2128,8.8279,10.0905,5.7434,3.7685,3.0223,3.8115,1.0
0.1526,1094.4952,0.5653,0.1905,17.815,-4.4899,7.5106,-5.4076,-0.6188,5.2731,-4.1405,4.0465,6.8431,15.5274,10.8636,8.7095,7.8101,5.2152,4.6915,3.0763,1.0
0.233,1278.076,0.4806,0.2033,17.1381,-7.0285,11.0229,-4.4137,-5.039,7.5762,0.1514,1.8927,11.33,16.7757,5.0726,7.6529,4.8857,4.1263,3.6556,2.8328,1.0
0.1956,1256.1565,0.498,0.2453,14.29,6.8221,11.6047,-4.1893,-8.5483,2.0888,0.2792,1.8891,11.9881,19.5909,5.9817,6.9585,10.0506,6.4841,4.9033,2.1186,1.0
0.1433,1344.9509,0.5647,0.3531,11.637,20.4857,0.1789,-9.2344,-1.4854,-4.6384,4.8124,1.0275,13.085,9.6642,7.1949,4.5172,4.3568,7.1803,3.2189,2.6968,1.0
0.1743,1184.8019,0.5712,0.2206,15.8243,4.6362,4.6547,-6.2668,-3.3056,2.6107,4.1391,-1.0899,10.7484,12.8865,4.5079,7.9709,4.0872,5.0629,4.2118,3.6963,1.0
0.0619,624.8811,0.7948,0.0988,30.2694,5.9322,6.5384,-0.4564,3.8029,2.9415,1.1059,3.0264,2.8329,4.0965,2.8974,2.05,2.0274,1.5748,1.8114,1.8253,0.0
0.0639,644.1436,0.7925,0.1049,29.4567,6.5032,6.5302,-0.0916,4.6838,3.2953,0.2435,1.7211,3.7897,3.4959,2.4122,2.5364,2.3889,2.42,1.7412,2.9517,0.0
